itemset_id,candidate_items
14000,"[31432 34338 25194 19204 28955 13979 12942  4191 27447 19090  8487 37284
 14230  7377   706 14190  7530 16606  1363 41045 16941 13707 27999 40969
 42089 35603 34643  8155 14492 27897 13708 11280 14985 21506 38871 23832
  1554 17187   291 30788 41526 38976 40090 27596  5553 30116 38939 31941
 42035 14536  7876 25186 31128 35358 13144 13597 10434 36413 39609 22409
 39475 36370 15910  8532 21418  2592  6655 35072 28620 28069 18481 14084
 29169  8943 17715 39831 41299 24115  1738 23867 26324 31605 26625 33008
  4986 21011 10810 35006 10121 19534 19353  8007 12819 37770 37752 33313
 14824 17262   231  4851]"
16934,"[25194 31432 34338 19204 13979 16926 27447  7377 34643 36413 36689 12820
   784 42035 40090  9574 10434 21265 35430 22347   231 33644 32842 27596
 25860 12942   706 36867 20422 24947 16118 28867 23507 41739 16606 16941
 18589 13708 28586  9628 28955 40395 38871 23968 36958 29189 37284  4191
 27897  8525  7945 16326 25264 21114  8487 19547  8197  8007  8595 38939
  7876  6711  6655 30085 26324  8943 40884  5106 38976 12648  1363  6651
 33815 15774 37718 27761  7977 24295 38600 13707  4886 18481 38471 24332
 12819 33642 40522 39799 33837 12996 40969 17187 13297 14536 33730  4851
  7557 17807 37752 41844]"
12312,"[31432 34338 25194 13979 19204 12942 27447  7377 28955   706 42035  4191
 27999 37284 36689  8487   231 34643 19090 13708 40090 33644 27897 38871
 13707 16606 16926 14190 27596 21265  7876   784 38976 41045 16941 10434
 16326 36413 40969 11280 22347  1363  9628 42089 14230 12820 25264  7530
 24947  8197 38600  8155 40884 26625 14492 31941 35603 30788  7945  9574
 37752 17187 26324 21506 33008 29189 23867 13144 12819 10810 16118 14985
 29169 32842  8007 35430 22409  8943 30116 14084 39475  6056 11750 14536
 27761 38939 36370 41299 28867  6655 20422  5553 41526 24295 33642 23832
 28620   494 18589  2568]"
22040,"[31432 34338 12942 25194 28955 13979 27447 19204   706  7377 42035 13708
 37284   231 27999 21265 33644 36689 40090 41045 27897 38976 40969  8197
 16606 16326 13707  7876 38871 11280  7530 22347  4191 33008 42089 14230
   784 40884 26625 38600 19090 18589 30116 14985 14492 10810 24947  7945
  6056 36413 25264 24295 41299   494 37752 12819  8487 28069 32102 26324
 27761 33642 21059 36370 31941  9628 35603 23867  2568 11750 16746 33730
 21030  1738 13144 15765 31605 15430 28620  5553 30028 33299 41034 21114
 28156  8398     0 37770  4410 17187  5106 22409 29169  3620 21418 17715
 32842  1363 13629  6364]"
15850,"[25194 34338 31432 19204 16926 13979  7377 34643 27447 36689 12820 10434
   784 40090 27596  9628  8487 33644   231 42035 36413 35430 24947 38871
 21265 25860 12942 20422  9574   706 23507 22347 25264 16941 38939  8007
 14190  4191 28867 28586  6711 32842 27897 27999  6655 29189 16326 16606
 16118 40395 36958  8525 36867  7876 38976 13708 19090 28955 13707  8943
 33815 41739  7945  8595 38600  5106 21114  7977 21506 33837 23968 37718
 18589 16039  7587 23260  1363 40522 19547  8197 27761 26324 13297 11750
 17807 40884 41844 31941 14084  8155 15774  8532  4986 24295 11280 29169
 37752  4851 23867 30788]"
10341,"[31432 34338 19204 25194 12942 13979 28955 27447  4191  7377 19090   706
 27999 37284  8487 14190 14230 42035 41045 13707 13708  7530 16606 11280
 27897 40969  7876 38871 35603 42089  1363   231 16941 14492 27596 33644
 38976 30116 40090 30788   291  8155 14985 41526 22409 36370  5553 34643
 21506 16326 13144 10810 31941 17187 39475 28069 23832 14536 36689 35358
  6056 28620 26625 31605 41299  1554 31128 26324 23867 33008 29169 17715
   494 12819 35072 21418 14084  2592  1738 15910 40884 25186 13597  8943
 37752 10121 21011  8398 16746 35006 39609 38939 36413 25264 39831 14824
  9628 10434 19534 37770]"
11492,"[25194 16926 34338  7377 13979 19204 34643  9628 12820 36689   784 10434
 27447 33644   231 27596 24947 25860 27999 38871 21265  8487 36958 23507
 40090 25264 35430 20422 42035 28586  8007 22347  6711   706 14190 16326
 28867 12942 38939 36867 29189 27897  9574 32842  6655 33815  7876 16941
  7977 38600 16039  8525  5106 40395 33837 19090 23260 31432 36413  8595
  7587 38976 13708  8197 11750 41739 16118  7945  8943 40522 21114 13707
 13297 21506 17807 27761 37718 29197 24295 18589 41844 37817 23968 11280
 21011 14084  6327  2278  5384 15774 29223 16606 30788 28189 19547 37752
  8532 35023 33299 40884]"
3315,"[31432 25194 34338 19204 13979 27447 36413 28955 37284  4191 12942 42035
  9574  7377 16606 40090 34643 36689   706  1363 16941 32842 13708 16118
 21265   784 14985 10434 12820 40969 22347 18481 16926 17187 35430 25186
 41739 18589 30085  4886 14492 23968 42089 26324 28867 13707 14536 12819
 27897   231 27596 40884 32102 12648  7945  7530 20422  8525 35603 19547
  8943 40395  6651   291  7876 29189 38976 24115 39609 34759 33644 22118
 19353  1554 21114 26625 39475  2568  8197 14230 22392  2592 31941 36867
  8487 13597 21000  4851 37209 33642 41045  4986  4725 37770  6655     0
 30003 41034 23676 24295]"
12960,"[34338 31432 25194 19204 13979  7377 16926 27447 34643 12942 36689 10434
 40090 12820   706 28955   784 42035 36413  4191  8487 27596   231 38871
 21265  9574 33644 16941 35430 16606  9628 22347 27897 24947 13708 27999
 20422 25860 38976 25264 13707 23507 16326 16118 38939  8007 28867  6655
 32842 37284 14190 29189  7876  1363 40395 19090  8943 28586 40969  7945
 18589  8525 21506  6711 36958 38600 36867 21114 23968 31941 26324  8197
 27761 17187  5106 37718 41739 40884  8155 11280 14536 37752 23867 42089
  7587 29169 33642 19547 30085 14084 11750  8595 33815 30788  4986  7977
  4851 12819 24295 16039]"
149,"[31432 34338 25194 19204 13979 27447  7377 12942  4191 28955 34643 36413
 16926 36689 42035 40090   706 37284 10434 16606  9574  8487 16941 12820
   784 27596  1363 13708 21265   231 35430 27897 13707 16118 38871 22347
 40969 32842 14190 33644 20422 38939 19090  7876 38976 29189  6655 28867
 17187 18481  8943 16326  8525 14536 26324 42089 40395 27999  8007 14492
 25186  1554 31941 25264 23968 18589 30085 41739 14985  7945 24947 25860
 40884 12819  8155   291  7530 39475  4886  4986 41045 21506 14230 11280
 23507 19547  4851 35603 21114  9628 37752  6651 37718 29169 30788 26625
 12648 23832 41526 36867]"
8239,"[31432 34338 25194 19204 13979 27447  4191 36413 16926 34643  9574 28955
 10434 16941 37284  7377  1363 38939 16606 27596 12820  8487 14190 25186
 16118  8525   291 40090 12942 42035 18481 36689 20422 14536 35430  6655
   784 19090 32842  1554 28867  4886  6651 17187  8943 14985 29189 13707
 39475  8007 40395 30085 19802 40969 35603  4986 26324 14492 12648  4626
  8532 39609 21000  6711 42089 41739 22347 22392 22118  7876   706 19547
 19353 12819 23968  4851 38871 14230 23832  7530 21506 30003  8155 35072
 27897 37209 41526 40522 30788  8595 37713 36958 34759 10051  4725 33313
 13597  2592 37718 24115]"
10089,"[31432 34338 25194 19204 13979  4191 27447 28955 34643  8487 14190 36413
 37284 12942 19090  7377 16941 16926  1363 38939 16606 10434 27596   291
 25186  9574  1554 14230 14536  6655 23832 13707 18481  8525 17187  7530
 35603   706  8155 40969 40090 16118 42089 21506  8943 42035  8532 14985
 39475 14492 30788 20422  8007 41526 38871 12820 29189  4986 27897 19802
 39609  7876 35072 41045 35430  4886 31941 11280 36689 28867 26324 31128
 32842 13597  6651   784 19353 13708  4851 30085  2592 21000 40395 14084
 12819  5553 38976 22392 13144 33313 15910 29169 27999 30116 30003 24115
 10121 37946  6711 35358]"
24913,"[34338 16926 25194 19204 34643 13979 10434 14190 12820 38939  8487 27596
  7377 27447  6711 20422  4191 16941  6655  8007  8525   784 19090 35430
  9628 36689 38871  9574  8532 29189 28867 21506 36413 28586 25860 23507
 40522 23260 36958 40395 16039 19802  8943 25264 31432 33815 33837 16118
  8595  1554  8155  6651 40090  7587 24947   291  1363 32842 25186 14536
 30788  4986 14084 13707 21011 33644 27999  4626  7876 39475   231 35072
 16606 18481 10121 41844 17807 22347 36867 38118 28189 37718 30003 14587
 27897  4851 14713 37817  7977 10051 28924 19547 25076 22392 21000 16326
 21651 23832  6327 29169]"
12218,"[34338 25194 31432 13979  7377 19204 16926 27447 36689 12942 34643   231
   784 33644 42035   706 12820 21265  9628 40090 24947 27999 10434 38871
 25860 27596 25264 22347 28955 16326  8487 13708 27897 23507 35430  7876
 38976 20422  8197 28586 38600 36413 36867 32842 28867  8007 29189  9574
  7945 36958 13707  5106 16941 18589 16606  7977 14190 27761 11750 21114
 41739 19090 24295 16118  6711 11280 40884 33815  6655 40395 37752 29197
 23968 37718 38939  7587 23867  8943 13297 33299 16039 33837 10810 30028
 33642 26324 31941 33008  4191 40969  8525 29169 26625 17807 21506 33730
 14084 19547 23260  8595]"
24538,"[31432 34338 25194 19204 13979 27447 12942 28955  7377  4191 34643   706
  8487 37284 19090 16926 42035 36413 16606 14190 40090 16941 10434 27596
 36689  1363 13707 13708 27999 27897   231 38871 35603 40969   784  9574
 14230  7876 41045 38939 12820 38976 42089 33644  7530  8155 11280 14492
  6655 16118  8943 17187  1554 21265 16326   291 25186 14536 21506 30788
 29189  8007 22347 39475 35430 31941  8525 20422 18481 14985 26324 25264
 41526 32842 23832 29169 28867 12819 40884  4986  9628 13144  8532 14084
 26625 23867 37752 13597  5553 35072 30116  4851 22409  7945 10810 40395
 33008 30085 38600 39609]"
6313,"[25194 34338 31432 19204 16926 13979 34643 27447  7377 10434 12820 36413
 36689  9574  4191   784 27596 40090 16941  8487 35430 28867 20422 38939
  8007 42035  8525 16606 16118 12942 38871  6655 25860 14190 32842   231
 22347 28955 23507 29189 40395  6711   706 33644  1363  9628 21265 28586
  8943 24947 36958 25264 27897 13707 37284  8595 18481  6651 23968 19090
  7876 41739 36867 19802 14536  1554 25186 21506 40522 30085 38976 19547
 16326 33815 17187 26324  4986  7945 37718 13708 23260  8532 12648  4886
 33837 21114  8155  4626 18589 15774  4851 39475 30003   291 16039  7587
 27999 40969 22392 31941]"
13914,"[25194 31432 34338  7377 13979 19204 36689 12942 16926 27447   706 40090
 21265 42035 34643   231   784 12820 33644 24947 10434 22347 28955 13708
 36413 38871  9628 27897 25860 16326 35430 38976 25264 23507  9574 27596
 27999  8197 16606 18589 32842  8487 38600 21114  7945 36867  7876 20422
 27761 16941 13707  5106 16118 40884 28867 41739 37284 23968 28586 29189
 24295 33642 40969 40395 11750 37752 36958 26324 33008  8007  7977 33730
  4191 37718 30028 31941 26625 23867 13297 19547 29197 33299 15774 11280
  6655  8943 12819 29169 17807  3620 21059  2568 24332 33815  7557 30085
  7587 41045 10810 22251]"
25939,"[31432 25194 34338 19204 13979 27447 34643  7377 16926 36413  4191 10434
 36689 40090  9574 28955 12820 12942 16941 16606 42035   784   706 37284
 35430 27596  1363 16118  8487 22347 20422 32842 21265 28867 40395   231
 38871 38939 13708  6655 27897  8525 17187 13707 38976 40969 18481 29189
 23968 30085 25860  8943  8007 14536 33644 18589 23507 25186  1554 26324
 41739 42089  4886 19547 21114  7945 12648 24947 14492  4986 31941 37718
  6651 14985 16326  7876 12819 19802 14190 36958 25264 40884  4851 22392
  8595 22118 37209 36867 15774  6711 28586 21506 33642  8155 30003 13597
 21000 27761 39475 37752]"
952,"[31432 34338 25194 19204 13979 27447 12942  7377 28955  4191 34643   706
 36689 16926 36413 40090 42035 37284  8487 16606 10434 16941 27596 13708
  9574   231 38871  1363   784 27897 13707 19090 40969 12820 38976 21265
 33644 27999 22347 14190 35430 16118  7876 42089 17187 16326 41045 38939
 14230 14492  7530  6655 32842  8943 29189 31941 25264 20422 26324 11280
 14985  8155  1554 14536  8007 28867 18481 40884 21506 35603 24947 40395
  8525  7945 26625 25186 12819  4986 23867 18589 23832 30085 37752 29169
 13597 39475 30788  8197 41526 23968  9628 33008  4851 38600 25860 33642
 13144 37718 23507 21114]"
20244,"[34338 31432 25194 19204  7377 13979 12942 16926 34643 27447 38871   706
 36689 28955 27999  8487   231 10434  9628 40090 33644 27596 19090 12820
   784 14190 27897  4191 42035 25264 24947 13708 21265 38976 13707 16326
 16941  7876  8007 16606 22347 11280 35430 25860 23507 21506 38600 38939
  6655 20422  8155 29189  7587 11750 41045 23867 30788 21011 10810 31941
 14084 40969  8197 37752  6711 27761 22409  7945  5106 28586 29169 16039
  8943 13144 28867 29197  1363 33008  9574 40395  7977 36370 16118 40884
 37718  8532 42089 37284 32842 26625 36867 21114 13297 23260 15430 36958
 33299 15974 26324 17807]"
16857,"[34338 31432 25194 19204 12942  7377 13979 28955 27447   706 27999 36689
 42035   231 33644 34643 40090  8487 13708 38871 16926 21265 27897  4191
  9628   784 19090 38976 16326 13707 24947 25264 37284  7876 16606 10434
 27596 14190 41045 22347 12820 11280 40969  8197 38600 16941 10810 42089
 23867 33008 31941 11750  8007 40884  7945 37752 25860  8155 35430 27761
 36413 30788 23507 26625 21506 22409 29189 14230 29169 13144  5106  1363
 36370 24295 41299  7530 21011 14084 26324  7587  6056 29197 15430 32842
 33642 18589 36867  8943 33299 21114 14492  6655 20422 17715 17187 30116
  9574 16118  7977 28867]"
20765,"[34338 31432 25194 19204 13979  7377 16926 14190  8487 19090 34643 12942
 27999  4191 27447 28955 27596 38871 10434 38939  9628   706 21506 16941
  8007 13707  8155  6655 27897   231 12820 11280 30788 25264 36689 33644
  7876  8532 21011 22409  6711 38976  7587 14084  1363 16326 16606 40090
 10121   784 29189  1554 41045 20422 14230 16039  3579  8943  8525 24947
 35072 13144   291 38118 13708 31941 23260 23867 36370 10810 39475 29169
 23832 14713 14536 41526 11750 35430 42089 42035 39835 38600  4986 40969
 23507 15910 17715 33837 35358 37752 15974  7530 19802 28867 29333 31128
  4851 31815 35603 28189]"
21704,"[31432 25194 34338 19204 13979 27447 36413  4191 34643  9574 28955 16926
 37284 16941  1363 16606 10434 25186 40090 16118 38939  7377 18481 12820
 27596  8525   291  8487 14536 42035 12942 17187 36689  4886 35430  1554
 32842 14985  6655 20422 28867 40969 14190 30085  6651  8943   784 14492
 40395 13707 26324 35603 39609 19802 42089 12648 29189 19090 22118 22392
  4986  7530 21000 23968 19353 39475 41739 14230 12819  4626 19547 22347
 34759  8068 37209  4851   706 13597  8532 30003  2592 24115  8007 37713
 23832 41526  8155 37946  4725 31941 13708 33313 21506 27897  8595 35072
 40522  7876 10051 10734]"
1451,"[31432 25194 34338 19204 13979 27447 36413 28955 37284 12942 42035  4191
 40090  9574 16606  7377   706 36689 21265 13708 14985 34643  1363 40969
 16118 32842 16941 18589 22347   784 42089 17187 18481 14492 30085 23968
 41739 26324 10434  4886 35430  7530 25186 27897 32102   231 12820 12819
 40884 38976 24115 12648  7945 35603 14536 19547 34759 21114 13707  2568
 28867 22118 26625 19353  8197 33642 14230 40395 41045 39609 13597  2592
  8943 41034 37770 22392 31941 37209     0 33730 33008 36867  1554 33644
  7876  6651 24295 29189 23676 20422 21000 38471 21059 37946 30116  4725
 27761  4851 10734 16326]"
24149,"[34338 16926 25194 19204 13979 34643 12820 27447  7377 10434 27596 14190
 38939   784  8487 36413 20422 36689  9574  8525  6711 35430  8007  9628
 16941  6655 28867 25860 28586  4191 33837 23507 29189 19090 36958 38871
 32842 31432 16118 24947 33815 40522 33644  6651 40395  8595 40090   231
 42035 22347  8943 25264 23260  8532 36867 19802   291 21506  7876  1363
 41739 16039 25186 14536 27999 39475  4626 21265  7977  7587 16606  1554
 18481 19547  4886 41844 13707  8155  4986 37718 23968 35072 30788 16326
 10051 14587 27897 14084  7945 14713 25076  4851 30003 17807 12648  5106
 15774 37817 30085  1392]"
25676,"[31432 25194 34338 13979 19204  7377 12942 27447 34643 28955  4191 40090
   706 36689 36413 10434 16926 16606 16941  9574  8487 37284 42035 12820
 13708 38871 38976 27897  1363   231   784 35430 21265 27596 22347 40969
 13707 16118 17187 42089 40395  6655 33644 31941 16326 32842 20422 14492
 25264  8007  8943 26324 24947 21114 41045  7530 18589  1554 38939 29189
  8155 14985 23968 18481 23507 28867 13597 30085 33642 14536  7945 22251
 33008 21506 27761 25860 37752 37718 23867 27999 19090 29169  7876  2568
 26625 40884  4986 19547 38600 14230  4851 37209  8197 12819 12648 13144
  8525 14084 23832 11280]"
9789,"[31432 34338 25194 19204 13979 27447 36413 42035 16926 28955  7377 12942
 34643 37284   784  4191  9574 36689 12820 27596 16606 32842 40090 33644
   706 10434  8487 21265   231   291 14190 16118  1363 16941 19090 13708
 28867  7876 22347 25186  8525 41739 13707 20422 35430  6651 29189 38939
 18481 27897 39475 14536  8943 12819 26324 36867 40969 40884  4886 35603
 38871 25860 30085  7945 14985 23968 27999 17187 16326 18589 14492 11280
 36958 28586 32102 42089  8197  8007 24947  6655 40395 19353 30788 12648
 38976 24295  4725  4851 19547 26625  1554 25264 29169 23507 35072 37718
 24332 39609 14230 37752]"
12664,"[31432 34338 25194 19204 13979 12942  7377 27447 28955   706  4191 34643
 36689 40090 13708 42035 36413 16606   231 37284 10434 21265 27897  8487
 38871 38976 16926   784 13707 33644 16941 40969  9574 22347 27999 12820
 27596 16326  1363 41045 42089 19090 35430 25264 24947  7876 16118 31941
  8197 17187 14492 18589  7530  9628  7945 37752 11280 38600 33008 32842
 26625 26324 40884 27761 33642 14985 14230  8155 23867 21114 29189  6655
 40395  8943 25860 12819 23507 29169 21506  2568 13597 20422  8007 30788
 23968 14190 13144 22251 28867 14536 37718  5106 30085 11750 41299 14084
 35603 10810  1554 33730]"
11830,"[31432 34338 25194 13979 19204  7377 12942 36689 27447 16926 34643   706
 40090 28955 42035   231 21265   784 12820 10434 33644 38871 36413 13708
 22347 27897 24947  8487  4191 16606 38976 27596  9628 35430 16326 25264
  9574 27999 16941 25860 13707 23507 37284 32842  8197  7876 20422 40969
 38600 18589 16118 21114  7945 27761  8007 29189 40395 28867  5106 40884
 31941  6655 37752 36867 33642 23968  1363 19090 26324 33008 11750 42089
 23867 41045 41739 11280 26625  8943 37718 28586 17187 24295 21506 29169
 33730  7587 36958  8155 19547 14190 30028 12819  7977 13297 38939 22251
 30085  2568 14084 15774]"
